LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL                                                                                                                                                                                                                                                                                                                                                                             
64.24945,-169.94654,NBS-24,70,2018,8/10/2018 18:25,0.0109,0.2717,Arctic staghorn sculpin,Gymnocanthus tricuspis,21315,39,4.6,11.3,162,201801,219
63.75659,-172.29498,NBS-9,70,2018,8/11/2018 07:42,0.0075,0.4142,Arctic staghorn sculpin,Gymnocanthus tricuspis,21315,52,1,9.9,162,201801,220
63.77148,-167.66989,NBS-44,71,2018,8/12/2018 07:33,0.0046,0.2283,Arctic staghorn sculpin,Gymnocanthus tricuspis,21315,31,4.6,11.2,162,201801,224
62.24431,-175.21994,NBS-1,81,2018,8/1/2018 07:38,0.0017,0.2104,armorhead sculpin,Gymnocanthus galeatus,21316,78,1.4,9.1,162,201801,196
61.7508,-171.84866,NBS-13,81,2018,8/2/2018 14:36,0.0034,0.2098,armorhead sculpin,Gymnocanthus galeatus,21316,56,2.6,10.3,162,201801,202
63.24156,-173.11936,NBS-4,81,2018,8/4/2018 07:41,0.0162,0.4272,armorhead sculpin,Gymnocanthus galeatus,21316,68,0.7,10.3,162,201801,208
64.73641,-170.06694,NBS-23,70,2018,8/5/2018 07:40,0.064,2.0655,armorhead sculpin,Gymnocanthus galeatus,21316,47,3.1,11,162,201801,210
65.23351,-168.98825,NBS-31,71,2018,8/5/2018 12:34,0.083,2.5873,armorhead sculpin,Gymnocanthus galeatus,21316,51,2.9,8.3,162,201801,211
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.0733,2.3201,armorhead sculpin,Gymnocanthus galeatus,21316,33,4,13.7,162,201801,212
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,0.0065,0.7015,hamecon,Artediellus scaber,21334,32,5,12.7,162,201801,215
62.73051,-174.07743,NBS-2,81,2018,8/1/2018 15:11,0.1333,0.2051,yellow Irish lord,Hemilepidotus jordani,21347,71,1.7,9.6,162,201801,198
62.2492,-174.01861,NBS-3,81,2018,8/1/2018 11:37,0.2296,1.0435,butterfly sculpin,Hemilepidotus papilio,21348,64,1.9,9.4,162,201801,197
62.73051,-174.07743,NBS-2,81,2018,8/1/2018 15:11,0.324,1.2305,butterfly sculpin,Hemilepidotus papilio,21348,71,1.7,9.6,162,201801,198
62.73719,-173.0872,NBS-5,81,2018,8/1/2018 18:44,0.05,0.2032,butterfly sculpin,Hemilepidotus papilio,21348,64,1.2,9.8,162,201801,199
62.26327,-172.91771,NBS-6,81,2018,8/2/2018 07:39,0.2442,0.8421,butterfly sculpin,Hemilepidotus papilio,21348,57,2,9.8,162,201801,200
61.76376,-172.8032,NBS-7,81,2018,8/2/2018 11:07,0.0481,0.2145,butterfly sculpin,Hemilepidotus papilio,21348,62,2.6,9.9,162,201801,201
63.24156,-173.11936,NBS-4,81,2018,8/4/2018 07:41,0.4165,1.7087,butterfly sculpin,Hemilepidotus papilio,21348,68,0.7,10.3,162,201801,208
64.74443,-168.87759,NBS-32,71,2018,8/10/2018 11:30,0.0626,0.429,butterfly sculpin,Hemilepidotus papilio,21348,47,4.1,11.7,162,201801,217
64.27223,-168.81443,NBS-33,71,2018,8/10/2018 14:44,0.0529,0.2518,butterfly sculpin,Hemilepidotus papilio,21348,40,6.1,11.5,162,201801,218
63.75659,-172.29498,NBS-9,70,2018,8/11/2018 07:42,0.2734,1.2426,butterfly sculpin,Hemilepidotus papilio,21348,52,1,9.9,162,201801,220
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.007,0.232,ribbed sculpin,Triglops pingeli,21355,33,4,13.7,162,201801,212
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,0.016,0.4159,roughspine sculpin,Triglops macellus,21356,58,1,10,162,201801,206
61.25117,-172.73427,NBS-8,81,2018,7/31/2018 14:34,1.0978,0.6382,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,66,4.2,9.8,94,201801,217
62.23226,-170.81739,NBS-19,70,2018,8/1/2018 11:04,0.5252,0.6353,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,45,1.8,10.2,94,201801,220
62.74098,-170.8993,NBS-18,70,2018,8/1/2018 14:38,0.4059,0.4612,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,44,1.4,10.2,94,201801,221
62.77532,-169.72241,NBS-26,70,2018,8/2/2018 07:25,0.43,0.43,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,43,2.8,10.3,94,201801,223
61.76376,-172.8032,NBS-7,81,2018,8/2/2018 11:07,0.2008,0.2145,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,62,2.6,9.9,162,201801,201
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,2.0585,1.6635,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,58,1,10,162,201801,206
64.23901,-171.0909,NBS-15,71,2018,8/4/2018 16:15,7.6964,6.5899,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,40,3.2,11.2,162,201801,209
64.73641,-170.06694,NBS-23,70,2018,8/5/2018 07:40,112.7124,157.3902,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,47,3.1,11,162,201801,210
65.23351,-168.98825,NBS-31,71,2018,8/5/2018 12:34,29.1201,36.0066,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,51,2.9,8.3,162,201801,211
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.5243,0.928,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,33,4,13.7,162,201801,212
64.24987,-166.59958,NBS-48,71,2018,8/9/2018 11:22,0.5098,1.1034,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,28,3.8,12.9,162,201801,214
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,0.0795,0.2338,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,32,5,12.7,162,201801,215
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,4.0064,4.3717,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,36,4.8,11.2,162,201801,216
64.74443,-168.87759,NBS-32,71,2018,8/10/2018 11:30,13.5636,16.7293,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,47,4.1,11.7,162,201801,217
64.27223,-168.81443,NBS-33,71,2018,8/10/2018 14:44,0.0907,0.2518,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,40,6.1,11.5,162,201801,218
64.24945,-169.94654,NBS-24,70,2018,8/10/2018 18:25,5.706,5.4342,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,39,4.6,11.3,162,201801,219
63.75659,-172.29498,NBS-9,70,2018,8/11/2018 07:42,2.1248,1.6568,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,52,1,9.9,162,201801,220
62.75991,-168.66339,NBS-36,70,2018,8/12/2018 17:59,0.5959,0.4532,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,40,4.3,10,162,201801,227
61.25222,-170.65469,NBS-21,81,2018,8/3/2018 07:27,0.2144,0.228,great sculpin,Myoxocephalus polyacanthocephalus,21370,48,3.3,9.7,94,201801,227
62.24431,-175.21994,NBS-1,81,2018,8/1/2018 07:38,0.2272,0.2104,great sculpin,Myoxocephalus polyacanthocephalus,21370,78,1.4,9.1,162,201801,196
62.2492,-174.01861,NBS-3,81,2018,8/1/2018 11:37,0.3965,0.2087,great sculpin,Myoxocephalus polyacanthocephalus,21370,64,1.9,9.4,162,201801,197
62.73051,-174.07743,NBS-2,81,2018,8/1/2018 15:11,0.2215,0.2051,great sculpin,Myoxocephalus polyacanthocephalus,21370,71,1.7,9.6,162,201801,198
61.76376,-172.8032,NBS-7,81,2018,8/2/2018 11:07,0.4291,0.2145,great sculpin,Myoxocephalus polyacanthocephalus,21370,62,2.6,9.9,162,201801,201
62.23029,-171.90859,NBS-12,70,2018,8/2/2018 18:19,0.1455,0.2218,great sculpin,Myoxocephalus polyacanthocephalus,21370,47,2.7,10.2,162,201801,203
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,0.3822,1.0397,great sculpin,Myoxocephalus polyacanthocephalus,21370,58,1,10,162,201801,206
62.81744,-171.99411,NBS-11,70,2018,8/3/2018 14:59,0.0566,0.2097,great sculpin,Myoxocephalus polyacanthocephalus,21370,52,2.2,10.3,162,201801,207
63.24156,-173.11936,NBS-4,81,2018,8/4/2018 07:41,0.9825,1.7087,great sculpin,Myoxocephalus polyacanthocephalus,21370,68,0.7,10.3,162,201801,208
64.23901,-171.0909,NBS-15,71,2018,8/4/2018 16:15,0.4335,0.6937,great sculpin,Myoxocephalus polyacanthocephalus,21370,40,3.2,11.2,162,201801,209
63.86494,-171.2465,NBS-16,71,2018,8/11/2018 10:59,0.7665,0.9581,great sculpin,Myoxocephalus polyacanthocephalus,21370,26,9.1,9.3,162,201801,221
61.7234,-170.75554,NBS-20,70,2018,8/1/2018 07:30,0.6092,0.6195,plain sculpin,Myoxocephalus jaok,21371,49,3.6,10.5,94,201801,219
62.23226,-170.81739,NBS-19,70,2018,8/1/2018 11:04,0.4108,0.6353,plain sculpin,Myoxocephalus jaok,21371,45,1.8,10.2,94,201801,220
62.74098,-170.8993,NBS-18,70,2018,8/1/2018 14:38,1.1301,1.6144,plain sculpin,Myoxocephalus jaok,21371,44,1.4,10.2,94,201801,221
62.77532,-169.72241,NBS-26,70,2018,8/2/2018 07:25,10.3624,12.8992,plain sculpin,Myoxocephalus jaok,21371,43,2.8,10.3,94,201801,223
62.26311,-169.66134,NBS-27,70,2018,8/2/2018 11:09,0.1878,0.2347,plain sculpin,Myoxocephalus jaok,21371,39,2.8,10.9,94,201801,224
61.76001,-169.59335,NBS-28,70,2018,8/2/2018 14:51,0.8059,1.9188,plain sculpin,Myoxocephalus jaok,21371,43,3.6,10.7,94,201801,225
61.25579,-169.50437,NBS-29,70,2018,8/2/2018 18:29,1.534,2.2659,plain sculpin,Myoxocephalus jaok,21371,42,4.4,10.1,94,201801,226
61.25222,-170.65469,NBS-21,81,2018,8/3/2018 07:27,3.2702,3.4207,plain sculpin,Myoxocephalus jaok,21371,48,3.3,9.7,94,201801,227
60.76125,-170.58796,NBS-22,81,2018,8/3/2018 11:01,0.4678,0.4498,plain sculpin,Myoxocephalus jaok,21371,53,4.2,9.8,94,201801,228
62.73719,-173.0872,NBS-5,81,2018,8/1/2018 18:44,0.0492,0.2032,plain sculpin,Myoxocephalus jaok,21371,64,1.2,9.8,162,201801,199
61.7508,-171.84866,NBS-13,81,2018,8/2/2018 14:36,0.5203,0.2098,plain sculpin,Myoxocephalus jaok,21371,56,2.6,10.3,162,201801,202
62.23029,-171.90859,NBS-12,70,2018,8/2/2018 18:19,1.0157,1.1088,plain sculpin,Myoxocephalus jaok,21371,47,2.7,10.2,162,201801,203
63.26249,-171.1148,NBS-17,70,2018,8/3/2018 08:54,0.5174,0.6234,plain sculpin,Myoxocephalus jaok,21371,34,2.2,10.6,162,201801,205
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,0.1996,0.2079,plain sculpin,Myoxocephalus jaok,21371,58,1,10,162,201801,206
64.23901,-171.0909,NBS-15,71,2018,8/4/2018 16:15,0.4335,0.3468,plain sculpin,Myoxocephalus jaok,21371,40,3.2,11.2,162,201801,209
64.73641,-170.06694,NBS-23,70,2018,8/5/2018 07:40,0.0909,0.2065,plain sculpin,Myoxocephalus jaok,21371,47,3.1,11,162,201801,210
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.8287,1.392,plain sculpin,Myoxocephalus jaok,21371,33,4,13.7,162,201801,212
63.73008,-166.59452,NBS-49,71,2018,8/9/2018 07:48,5.5312,5.2482,plain sculpin,Myoxocephalus jaok,21371,29,4.3,12.4,162,201801,213
64.24987,-166.59958,NBS-48,71,2018,8/9/2018 11:22,8.7808,5.9583,plain sculpin,Myoxocephalus jaok,21371,28,3.8,12.9,162,201801,214
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,3.5074,3.5074,plain sculpin,Myoxocephalus jaok,21371,32,5,12.7,162,201801,215
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,0.4527,0.4857,plain sculpin,Myoxocephalus jaok,21371,36,4.8,11.2,162,201801,216
63.86494,-171.2465,NBS-16,71,2018,8/11/2018 10:59,3.8898,4.3114,plain sculpin,Myoxocephalus jaok,21371,26,9.1,9.3,162,201801,221
63.75308,-169.96419,NBS-25,70,2018,8/11/2018 14:51,0.6727,0.6088,plain sculpin,Myoxocephalus jaok,21371,43,9,10,162,201801,222
63.75038,-168.83549,NBS-34,71,2018,8/11/2018 18:19,0.088,0.2543,plain sculpin,Myoxocephalus jaok,21371,34,6.4,11,162,201801,223
63.77148,-167.66989,NBS-44,71,2018,8/12/2018 07:33,0.3516,0.4566,plain sculpin,Myoxocephalus jaok,21371,31,4.6,11.2,162,201801,224
63.25763,-167.61765,NBS-45,71,2018,8/12/2018 11:28,0.1215,0.2292,plain sculpin,Myoxocephalus jaok,21371,36,4.9,11.2,162,201801,225
63.24092,-168.54551,NBS-40,71,2018,8/12/2018 14:50,11.3353,12.0021,plain sculpin,Myoxocephalus jaok,21371,32,3,9.8,162,201801,226
62.75991,-168.66339,NBS-36,70,2018,8/12/2018 17:59,12.3923,11.103,plain sculpin,Myoxocephalus jaok,21371,40,4.3,10,162,201801,227
62.76084,-167.58103,NBS-46,70,2018,8/13/2018 07:39,1.6655,3.0086,plain sculpin,Myoxocephalus jaok,21371,24,5.9,4.9,162,201801,228
62.26211,-167.54307,NBS-47,70,2018,8/13/2018 11:17,0.1696,0.2174,plain sculpin,Myoxocephalus jaok,21371,25,7.1,11.2,162,201801,229
62.26547,-168.62546,NBS-35,70,2018,8/13/2018 15:35,1.9067,2.4331,plain sculpin,Myoxocephalus jaok,21371,33,4,10.8,162,201801,230
61.78443,-168.62122,NBS-37,70,2018,8/13/2018 19:04,0.6939,1.832,plain sculpin,Myoxocephalus jaok,21371,34,6.7,9.9,162,201801,231
60.76255,-168.53513,NBS-39,70,2018,8/14/2018 11:31,0.5351,0.8955,plain sculpin,Myoxocephalus jaok,21371,35,9.6,9.6,162,201801,233
60.76415,-169.48741,NBS-30,70,2018,8/14/2018 15:44,1.3368,2.7806,plain sculpin,Myoxocephalus jaok,21371,43,5.6,8.5,162,201801,234
63.26249,-171.1148,NBS-17,70,2018,8/3/2018 08:54,0.1184,1.2467,leister sculpin,Enophrys lucasi,21387,34,2.2,10.6,162,201801,205
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,0.1123,1.0397,leister sculpin,Enophrys lucasi,21387,58,1,10,162,201801,206
62.81744,-171.99411,NBS-11,70,2018,8/3/2018 14:59,0.1057,0.4194,leister sculpin,Enophrys lucasi,21387,52,2.2,10.3,162,201801,207
63.24156,-173.11936,NBS-4,81,2018,8/4/2018 07:41,0.0243,0.2136,leister sculpin,Enophrys lucasi,21387,68,0.7,10.3,162,201801,208
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,0.0154,0.4159,antlered sculpin,Enophrys diceraus,21388,58,1,10,162,201801,206
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,0.1287,0.9715,antlered sculpin,Enophrys diceraus,21388,36,4.8,11.2,162,201801,216
64.74443,-168.87759,NBS-32,71,2018,8/10/2018 11:30,0.0652,0.429,antlered sculpin,Enophrys diceraus,21388,47,4.1,11.7,162,201801,217
63.86494,-171.2465,NBS-16,71,2018,8/11/2018 10:59,0.1025,0.479,antlered sculpin,Enophrys diceraus,21388,26,9.1,9.3,162,201801,221
63.75308,-169.96419,NBS-25,70,2018,8/11/2018 14:51,0.0919,0.6088,antlered sculpin,Enophrys diceraus,21388,43,9,10,162,201801,222
63.75038,-168.83549,NBS-34,71,2018,8/11/2018 18:19,0.0397,0.2543,antlered sculpin,Enophrys diceraus,21388,34,6.4,11,162,201801,223
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.0023,0.232,eyeshade sculpin,Nautichthys pribilovius,21405,33,4,13.7,162,201801,212
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,0.0019,0.2429,eyeshade sculpin,Nautichthys pribilovius,21405,36,4.8,11.2,162,201801,216
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,0.0112,0.2429,smoothcheek sculpin,Eurymen gyrinus,21423,36,4.8,11.2,162,201801,216
61.25117,-172.73427,NBS-8,81,2018,7/31/2018 14:34,12.7582,6.3823,Pacific cod,Gadus macrocephalus,21720,66,4.2,9.8,94,201801,217
61.25612,-171.77692,NBS-14,81,2018,7/31/2018 18:24,17.024,8.771,Pacific cod,Gadus macrocephalus,21720,58,2.8,9.6,94,201801,218
61.7234,-170.75554,NBS-20,70,2018,8/1/2018 07:30,12.5984,4.543,Pacific cod,Gadus macrocephalus,21720,49,3.6,10.5,94,201801,219
62.23226,-170.81739,NBS-19,70,2018,8/1/2018 11:04,39.6222,14.3993,Pacific cod,Gadus macrocephalus,21720,45,1.8,10.2,94,201801,220
62.74098,-170.8993,NBS-18,70,2018,8/1/2018 14:38,18.4831,11.3006,Pacific cod,Gadus macrocephalus,21720,44,1.4,10.2,94,201801,221
62.77532,-169.72241,NBS-26,70,2018,8/2/2018 07:25,46.4394,33.323,Pacific cod,Gadus macrocephalus,21720,43,2.8,10.3,94,201801,223
62.26311,-169.66134,NBS-27,70,2018,8/2/2018 11:09,17.578,8.92,Pacific cod,Gadus macrocephalus,21720,39,2.8,10.9,94,201801,224
61.76001,-169.59335,NBS-28,70,2018,8/2/2018 14:51,14.1131,6.4761,Pacific cod,Gadus macrocephalus,21720,43,3.6,10.7,94,201801,225
61.25579,-169.50437,NBS-29,70,2018,8/2/2018 18:29,7.4923,7.7039,Pacific cod,Gadus macrocephalus,21720,42,4.4,10.1,94,201801,226
61.25222,-170.65469,NBS-21,81,2018,8/3/2018 07:27,37.1327,24.4009,Pacific cod,Gadus macrocephalus,21720,48,3.3,9.7,94,201801,227
60.76125,-170.58796,NBS-22,81,2018,8/3/2018 11:01,4.6648,2.924,Pacific cod,Gadus macrocephalus,21720,53,4.2,9.8,94,201801,228
62.24431,-175.21994,NBS-1,81,2018,8/1/2018 07:38,8.2185,2.3145,Pacific cod,Gadus macrocephalus,21720,78,1.4,9.1,162,201801,196
62.2492,-174.01861,NBS-3,81,2018,8/1/2018 11:37,12.3635,4.174,Pacific cod,Gadus macrocephalus,21720,64,1.9,9.4,162,201801,197
62.73051,-174.07743,NBS-2,81,2018,8/1/2018 15:11,21.604,7.1781,Pacific cod,Gadus macrocephalus,21720,71,1.7,9.6,162,201801,198
62.73719,-173.0872,NBS-5,81,2018,8/1/2018 18:44,13.779,5.0793,Pacific cod,Gadus macrocephalus,21720,64,1.2,9.8,162,201801,199
62.26327,-172.91771,NBS-6,81,2018,8/2/2018 07:39,9.6128,5.0527,Pacific cod,Gadus macrocephalus,21720,57,2,9.8,162,201801,200
61.76376,-172.8032,NBS-7,81,2018,8/2/2018 11:07,27.1002,8.5814,Pacific cod,Gadus macrocephalus,21720,62,2.6,9.9,162,201801,201
61.7508,-171.84866,NBS-13,81,2018,8/2/2018 14:36,46.1122,14.6861,Pacific cod,Gadus macrocephalus,21720,56,2.6,10.3,162,201801,202
62.23029,-171.90859,NBS-12,70,2018,8/2/2018 18:19,11.911,4.8788,Pacific cod,Gadus macrocephalus,21720,47,2.7,10.2,162,201801,203
63.26249,-171.1148,NBS-17,70,2018,8/3/2018 08:54,42.0833,14.9607,Pacific cod,Gadus macrocephalus,21720,34,2.2,10.6,162,201801,205
63.24582,-171.9725,NBS-10,70,2018,8/3/2018 11:39,44.1232,19.1297,Pacific cod,Gadus macrocephalus,21720,58,1,10,162,201801,206
62.81744,-171.99411,NBS-11,70,2018,8/3/2018 14:59,20.3862,7.1295,Pacific cod,Gadus macrocephalus,21720,52,2.2,10.3,162,201801,207
63.24156,-173.11936,NBS-4,81,2018,8/4/2018 07:41,12.4822,4.2718,Pacific cod,Gadus macrocephalus,21720,68,0.7,10.3,162,201801,208
64.23901,-171.0909,NBS-15,71,2018,8/4/2018 16:15,115.3553,57.9222,Pacific cod,Gadus macrocephalus,21720,40,3.2,11.2,162,201801,209
64.73641,-170.06694,NBS-23,70,2018,8/5/2018 07:40,81.9379,22.7204,Pacific cod,Gadus macrocephalus,21720,47,3.1,11,162,201801,210
65.23351,-168.98825,NBS-31,71,2018,8/5/2018 12:34,78.4492,29.1072,Pacific cod,Gadus macrocephalus,21720,51,2.9,8.3,162,201801,211
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,24.4351,8.1203,Pacific cod,Gadus macrocephalus,21720,33,4,13.7,162,201801,212
63.73008,-166.59452,NBS-49,71,2018,8/9/2018 07:48,12.5391,4.3355,Pacific cod,Gadus macrocephalus,21720,29,4.3,12.4,162,201801,213
64.24987,-166.59958,NBS-48,71,2018,8/9/2018 11:22,12.7746,4.6342,Pacific cod,Gadus macrocephalus,21720,28,3.8,12.9,162,201801,214
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,3.4728,7.7162,Pacific cod,Gadus macrocephalus,21720,32,5,12.7,162,201801,215
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,24.1949,8.5005,Pacific cod,Gadus macrocephalus,21720,36,4.8,11.2,162,201801,216
64.74443,-168.87759,NBS-32,71,2018,8/10/2018 11:30,87.8844,33.8875,Pacific cod,Gadus macrocephalus,21720,47,4.1,11.7,162,201801,217
64.27223,-168.81443,NBS-33,71,2018,8/10/2018 14:44,6.18,6.044,Pacific cod,Gadus macrocephalus,21720,40,6.1,11.5,162,201801,218
64.24945,-169.94654,NBS-24,70,2018,8/10/2018 18:25,188.3078,66.026,Pacific cod,Gadus macrocephalus,21720,39,4.6,11.3,162,201801,219
63.75659,-172.29498,NBS-9,70,2018,8/11/2018 07:42,21.1623,8.6982,Pacific cod,Gadus macrocephalus,21720,52,1,9.9,162,201801,220
63.86494,-171.2465,NBS-16,71,2018,8/11/2018 10:59,27.4204,33.5329,Pacific cod,Gadus macrocephalus,21720,26,9.1,9.3,162,201801,221
63.75308,-169.96419,NBS-25,70,2018,8/11/2018 14:51,0.1303,3.6529,Pacific cod,Gadus macrocephalus,21720,43,9,10,162,201801,222
63.75038,-168.83549,NBS-34,71,2018,8/11/2018 18:19,53.2462,30.0021,Pacific cod,Gadus macrocephalus,21720,34,6.4,11,162,201801,223
63.77148,-167.66989,NBS-44,71,2018,8/12/2018 07:33,0.2653,0.9133,Pacific cod,Gadus macrocephalus,21720,31,4.6,11.2,162,201801,224
63.25763,-167.61765,NBS-45,71,2018,8/12/2018 11:28,5.8093,2.5209,Pacific cod,Gadus macrocephalus,21720,36,4.9,11.2,162,201801,225
63.24092,-168.54551,NBS-40,71,2018,8/12/2018 14:50,338.6899,109.3523,Pacific cod,Gadus macrocephalus,21720,32,3,9.8,162,201801,226
62.75991,-168.66339,NBS-36,70,2018,8/12/2018 17:59,90.7876,37.3876,Pacific cod,Gadus macrocephalus,21720,40,4.3,10,162,201801,227
62.76084,-167.58103,NBS-46,70,2018,8/13/2018 07:39,7.3796,13.7535,Pacific cod,Gadus macrocephalus,21720,24,5.9,4.9,162,201801,228
62.26211,-167.54307,NBS-47,70,2018,8/13/2018 11:17,7.5433,3.6956,Pacific cod,Gadus macrocephalus,21720,25,7.1,11.2,162,201801,229
62.26547,-168.62546,NBS-35,70,2018,8/13/2018 15:35,35.1474,17.253,Pacific cod,Gadus macrocephalus,21720,33,4,10.8,162,201801,230
61.78443,-168.62122,NBS-37,70,2018,8/13/2018 19:04,11.2669,5.038,Pacific cod,Gadus macrocephalus,21720,34,6.7,9.9,162,201801,231
61.27117,-168.60603,NBS-38,70,2018,8/14/2018 07:53,5.0078,3.3639,Pacific cod,Gadus macrocephalus,21720,33,8.7,8.9,162,201801,232
60.76255,-168.53513,NBS-39,70,2018,8/14/2018 11:31,3.7834,1.1194,Pacific cod,Gadus macrocephalus,21720,35,9.6,9.6,162,201801,233
60.76415,-169.48741,NBS-30,70,2018,8/14/2018 15:44,7.2175,8.3417,Pacific cod,Gadus macrocephalus,21720,43,5.6,8.5,162,201801,234
62.24431,-175.21994,NBS-1,81,2018,8/1/2018 07:38,0.0109,0.2104,Arctic cod,Boreogadus saida,21725,78,1.4,9.1,162,201801,196
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.0019,0.232,Arctic cod,Boreogadus saida,21725,33,4,13.7,162,201801,212
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,0.0056,0.4676,Arctic cod,Boreogadus saida,21725,32,5,12.7,162,201801,215
63.25763,-167.61765,NBS-45,71,2018,8/12/2018 11:28,0.0119,0.6875,Arctic cod,Boreogadus saida,21725,36,4.9,11.2,162,201801,225
62.26547,-168.62546,NBS-35,70,2018,8/13/2018 15:35,0.0027,0.2212,Arctic cod,Boreogadus saida,21725,33,4,10.8,162,201801,230
65.23351,-168.98825,NBS-31,71,2018,8/5/2018 12:34,0.0776,0.2156,saffron cod,Eleginus gracilis,21735,51,2.9,8.3,162,201801,211
65.25117,-167.8867,NBS-41,71,2018,8/5/2018 16:08,0.0561,0.232,saffron cod,Eleginus gracilis,21735,33,4,13.7,162,201801,212
63.73008,-166.59452,NBS-49,71,2018,8/9/2018 07:48,0.5673,3.1946,saffron cod,Eleginus gracilis,21735,29,4.3,12.4,162,201801,213
64.24987,-166.59958,NBS-48,71,2018,8/9/2018 11:22,2.679,18.3162,saffron cod,Eleginus gracilis,21735,28,3.8,12.9,162,201801,214
64.25088,-167.63656,NBS-43,71,2018,8/9/2018 14:44,1.7107,9.5868,saffron cod,Eleginus gracilis,21735,32,5,12.7,162,201801,215
64.75445,-167.78685,NBS-42,71,2018,8/10/2018 07:37,1.535,9.472,saffron cod,Eleginus gracilis,21735,36,4.8,11.2,162,201801,216
64.27223,-168.81443,NBS-33,71,2018,8/10/2018 14:44,1.3372,7.3031,saffron cod,Eleginus gracilis,21735,40,6.1,11.5,162,201801,218
64.24945,-169.94654,NBS-24,70,2018,8/10/2018 18:25,0.0712,0.2717,saffron cod,Eleginus gracilis,21735,39,4.6,11.3,162,201801,219
63.75308,-169.96419,NBS-25,70,2018,8/11/2018 14:51,0.4414,1.522,saffron cod,Eleginus gracilis,21735,43,9,10,162,201801,222
63.75038,-168.83549,NBS-34,71,2018,8/11/2018 18:19,0.327,1.5255,saffron cod,Eleginus gracilis,21735,34,6.4,11,162,201801,223
63.77148,-167.66989,NBS-44,71,2018,8/12/2018 07:33,0.553,2.9681,saffron cod,Eleginus gracilis,21735,31,4.6,11.2,162,201801,224
63.25763,-167.61765,NBS-45,71,2018,8/12/2018 11:28,0.6676,3.8959,saffron cod,Eleginus gracilis,21735,36,4.9,11.2,162,201801,225
62.75991,-168.66339,NBS-36,70,2018,8/12/2018 17:59,0.0684,0.2266,saffron cod,Eleginus gracilis,21735,40,4.3,10,162,201801,227
62.76084,-167.58103,NBS-46,70,2018,8/13/2018 07:39,0.1474,0.8596,saffron cod,Eleginus gracilis,21735,24,5.9,4.9,162,201801,228
62.26211,-167.54307,NBS-47,70,2018,8/13/2018 11:17,0.5717,4.3477,saffron cod,Eleginus gracilis,21735,25,7.1,11.2,162,201801,229
62.26547,-168.62546,NBS-35,70,2018,8/13/2018 15:35,0.2446,1.5483,saffron cod,Eleginus gracilis,21735,33,4,10.8,162,201801,230
61.78443,-168.62122,NBS-37,70,2018,8/13/2018 19:04,0.2473,1.145,saffron cod,Eleginus gracilis,21735,34,6.7,9.9,162,201801,231
